track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics
0y5BiwxiG7yAPBxhiaT2NE,WANIMA,Everybody!!,SNOW,34,258262,False,0.595,0.578,6,-5.185,1,0.0261,0.144,0.0,0.0886,0.29,85.978,4,punk-rock,0,4,1,4.304366666666667,"[Intro]
I just wanna kick this shit off by sayin' fuck y'all
I ain't gotta clear my name on a motherfuckin' thing
Every time I get mentioned, one of y'all bitch-ass niggas get twenty-four hours of attention
I'm finna get this shit off my chest and lay it to rest, let's go
(And if the beat live)
(
B-B-Bankroll Got It
), ayy

[Verse 1]
I feel like Mariah Carey (Mariah Carey), got these niggas so obsessed (Damn)
My pussy so famous, might get managed by Kris Jenner next (Mwah)
He can't move on, can't let it go (Let it go), he hooked, nose full of that Tina Snow
And since niggas need Megan help to make money, bitch, come be my ho (Ah)
All of you bitches is weak, on the Bible (Weak, on the Bible), talkin' shit from where no one can find you
I can never be judged by a bitch that was dancin', makin' R. Kelly go viral
Ayy, I'm sexy as fuck, and I'm freaky (And I'm freaky), get whoever I want, eeny-meeny (Yeah)
Why the fuck would I stay with a nigga that's weak in the sheets and don't know how to please me?
Bodies on bodies on bodies on bodies
Say he fucked Megan and now he the topic
These niggas thinkin' they lowered the value
All this free promo, I'm turnin' a profit
Hate when a nigga be kissin' and tellin' (Tellin')
Say he a player, but he in his feelings (What?)
Bet I won't give up the pussy again
Shit, should've gave it to his friend (Ayy)
These hoes don't be mad at Megan, these hoes mad at Megan's Law
I don't really know what the problem is, but I guarantee y'all don't want me to start
Bitch, you a pussy (You a pussy), never finna check me (Yeah)
Every chance you get, bet your weak ass won't address me (Ho)
Bitches swear they G, but the G must stand for goofy (G must stand for goofy)
When the fuck did all the gangster niggas turn to groupies?
Everybody wanna kick it when you ain't a threat (Ain't a threat)
These niggas don't like me 'cause they know I'm on they neck

[Interlude]
Y'all goofy-ass hoes look so dumb every time y'all celebrate fake news, hah
Usin' my name for likes and views, I don't give a fuck what y'all make trend
Bitch, I still win
Ah (Hahaha)

[Verse 2]
Nigga, ain't you hear? I ain't scared of dick
Any man go against me, I handle shit (Handle shit)
I'm the Teflon Don in the courtroom (Yeah)
They be throwin' that dirt, don't shit stick (Shit stick)
All these lil' rap niggas so fraud (So fraud), Xanax be they hardest bars
These niggas hate on BBLs and be walkin' 'round with the same scars (Ah)
Real curvy, no etchin', niggas fight to get in my section (My section)
Don't speak on my body count if the dick ain't worth comin' back for seconds
Cosplay gangsters, fake-ass accents
Posted in another nigga hood like a bad bitch (Where are you from?)
I'm a big dog, bitch, can't lil' sis me (Lil' sis me)
Hoes get views when they tryna diss me (Hmm)
Make one move, got 'em in a tizzy (In a tizzy)
Killin' shit, that's why they tryna rip me
Still goin' hard with the odds against me (Odds against me)
These niggas don't have fans, they bots (No)
These bitches don't have ass, they shots (Yeah)
And they still tuned in if they fans or not (Ah)
Allegations from the oppositions, bitch niggas just eatin' it up
These blogs get paid to lie, y'all talk shit and be broke as fuck (Broke as fuck)
Bottom line is I'm still rich (Yeah), do Megan bad and I'm still good (Still good)
Bringin' up who might've fucked and the bottom line is they still would
I just wanna fuck my nigga in peace, but all my old niggas still love me (Ah)
Niggas ain't hit this pussy in years, damn, I knew my shit was heat
None of you niggas was wifey material
None of you niggas was worth all the drama (Ah)
None of you niggas was hittin' it raw
And mad I'm not one of your baby mamas
Always got my ass out, always let my titties show
When I'm in the gym, I think 'bout bitches that I'm shittin' on
I'm way too fuckin' cocky to take him back if he been cheatin'
I can't let none of you raggedy bitches think that y'all my equal
Ever since I claimed the summer, all you bitches want a season (All you bitches want a season)
Ask a ho why she don't like me, bet she can't give you a reason
You know motherfuckin' well these bitches wanna sound like Tina
Don't you ever grab a mic and think that me and you competin', hmm
Ayy, bad bitch and the walls ain't bendin'
Post photo, name start trendin'
Why every time one of y'all Z-list hoes do an interview, I get mentioned? (Ayy, look)
I don't give a fuck who think what, you niggas is typin' for nothin'
On the internet typin' this shit to me? Write him a letter or somethin'

[Outro]
Say, bitch-ass nigga, don't type me nothin' else, don't write me nothin' else (Get the fuck out the comments)
Download JPay since y'all niggas got so much to say
Or schedule a conjugal visit or somethin', hahaha
Dick-ridin'-ass niggas (Baow, baow, baow, baow)
Ah"
6TdYimjBFDREtq8Tp5L7uZ,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Ateş Bacayı Sarmış,30,227466,False,0.483,0.526,2,-9.212,1,0.0332,0.422,0.0,0.126,0.91,150.601,3,psych-rock,0,18,2,3.7911,"[Chorus: Khontkar]
İçin rahat etsin
Korkma yanındayım hep
İçin rahat etsin
Orda yanında hep

İçin rahat etsin
Korkma yanındayım hep
İçin rahat etsin
Orda yanında hep

İçin rahat etsin

[Verse: Metth]
Gittin tin tin, benim için bitti dedin
Döndün tin tin, aşkım geri geldim dedin
Geçmez iş işten, gel içeri geçelim
Tenin tenime, yine ateş edelim, hadi
Party devam, sakin kal
Hani amiyane tabirle ateş bacayı sardı
Noel arifesi, ne dersin babacıkla bi’ tatil
Yokken halim gece sonunda istiyo tango
Burnu beyaz gülerek dеr nerde bizim Rambo (John)
Bilmiyom ki beni sanıyo hеralde Congo (Bill)
İnmiyo üstümden cowgirl, bilir ona taptığımı
Akşam güneşi vurur üstüne, şunu çıkar
Yaka paça tut at beni yatağa, bi’ round daha
Kokun buram buram, oynadık ne var kumar
Sendin yazım kışım şimdi oldun yazım turam
Yok hiç kural, herkese inat
Boş ver, sever insanlar, okur martaval

[Chorus: Khontkar]
İçin rahat etsin
Korkma yanındayım hep
İçin rahat etsin
Orda yanında hep

İçin rahat etsin
Korkma yanındayım hep
İçin rahat etsin
Orda yanında hep

İçin rahat etsin"
4IJqIAfQHT8BDvtRAcU0Ht,Lillian Axe,Deep Red Shadows,The Day I Met You,41,202680,False,0.529,0.291,6,-8.436,1,0.0264,0.717,0.0,0.11,0.183,104.973,3,hard-rock,0,17,1,3.378,"[Intro]
Yeah!

[Hook]
Fuck the day that I met you
Fuck the day that I met you
I'm smoking all of this weed baby, just to forget you
Fuck the day that I met you
Fuck the day that I met you
I'm drinking all of this drank baby, just to forget you
(forget you, forget you)
Mama told me you could catch  a bird with a breadcrumb
Hunnid niggas standin' outside, screamin' ""Redrum!""
Try to make a hunnid million dollars ‘fore the Feds come
Mama told me you could catch a bird with a breadcrumb

[Verse 1]
Redrum, redrum
Man they say the money talkin', you ain't said none
I'ma stack a hunnid million for the feds come
Mama told me you could catch a bird with a breadcrumb
Right wing, left wing, house got a right wing, left wing
Is my ex 'ting, texting, my next 'ting?
With your bitch face resting, I just think
Maybe you was never nothing but a slide through
I know you never loved me, even though you tried to
'Member way back when I missed the days back then
I went to school high, never went to high school
Drug diet, drug diet, we had chemistry baby, I love science
The love dying, the love dying, sippin' purple rain 'tilI hear the doves cry

[Hook]
Fuck the day that I met you
Fuck the day that I met you
I'm smoking all of this weed baby, just to forget you
Fuck the day that I met you
Fuck the day that I met you
I'm drinking all of this drank baby, just to forget you
(forget you, forget you)
Mama told me you could catch a bird with a breadcrumb
Hunnid niggas standin' outside, screamin' ""Redrum!""
Try to make a hunnid million dollars ‘fore the Feds come
Mama told me you could catch a bird with a breadcrumb

[Verse 2]
I remember when my doors closed, and the crib got foreclosed
Now I'm like fuck a wardrobe, this whole winter I just wore robes
Diamonds looking like it's morse code, hit you in your torso see your whole soul
Mixin' lean up in the orange soda, bitch I think I might just need a organ donor
Yeah I remember trappin' on the motorola
On the dolo, on the dolo
Feds' trynna flick a photo
On the low the fish tailin' in a new four door
In the new four door, fish tailin' in a new four door
With a couple hoes, two bad one ugly like total
God damn I got it!

[Hook]
Fuck the day that I met you
Fuck the day that I met you
I'm smoking all of this weed baby, just to forget you
Fuck the day that I met you
Fuck the day that I met you
I'm drinking all of this drank baby, just to forget you
(forget you, forget you)
Mama told me you could catch a bird with a breadcrumb
Hunnid niggas standin' outside, screamin' ""Redrum!""
Try to make a hunnid million dollars ‘fore the Feds come
Mama told me you could catch a bird with a breadcrumb"
4u8Gkqyg87iGSW3hQbbnQZ,AJR,The Click (Deluxe Edition),Burn the House Down,64,212689,True,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,4,rock,1,19,1,3.5448166666666667,"[Verse 1: Jack]
Used to keep it cool
Used to be a fool
All about the bounce in my step
Watch it on the news
Whatcha gonna do?
I could hit refresh and forget
Used to keep it cool

[Verse 2: Jack]
Should I keep it light?
Stay out of the fight?
No one’s gonna listen to me
If I write a song
Preaching what is wrong
Will they let me sing on TV?
Should I keep it light?
Is that right?

[Chorus]
Way up way up we go
Been up and down that road
Way up way up, oh no
We gon’ burn the whole house down
Watch me stand in the line
You’re only serving lies
You’ve got something to hide
We gon’ burn the whole house down
We gon’ burn the whole house down

[Verse 3: Jack]
Yeah, used to let it go
Walk into the show
Gawking at the tricks up your sleeve
Too good to be truth-
Full, I’m in a room
Full of entertainers and thieves
Used to let it go
Woah, oh no
(Woah, oh no)

[Chorus]
Way up way up we go
Been up and down that road
Way up way up, oh no
We gon’ burn the whole house down
Watch me stand in the line
You’re only serving lies
You’ve got something to hide
We gon’ burn the whole house down
We gon’ burn the whole house down

[Bridge: Jack]
(We gon’ burn the whole house down)
Should I hang my head low?
Should I bite my tongue?
Or should I march with every stranger from Twitter to get shit done?
Used to hang my head low
Now I hear it loud
Every stranger from Twitter is gonna burn this down

[Chorus]
Way up way up we go
Been up and down that road
Way up way up, oh no
We gon’ burn the whole house down
Watch me stand in the line (whoa oh)
You’re only serving lies 
(yeah)
You’ve got something to hide
We gon’ burn the whole house down
Woah oh, yeah
We gon’ burn the whole house down
We burn it down, we burn it down
We gon’ burn the whole house down"
5k02Wjsu2MdpF3c9VFQD0k,The Score,ATLAS,Never Going Back,61,197680,False,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,4,alt-rock,1,16,1,3.294666666666666,"[Intro]
(Oh, oh, oh)

[Verse 1]
Shrug us off our shoulders
We don't do what they told us
So I don't wanna be another face in the crowd
So I can't slow it down, no
So I can't slow it down, no
They write us off and say it's just another opinion
I'm tired of trying to fit in when I'm one in a million
So I can't slow it down, no
No, I can't slow it down, no

[Pre-Chorus]
I'm never gonna follow
Just because they say so
I'm never gonna let go, let go
Of this high

[Chorus]
I've already hit the low, oh, oh, oh, oh
I've already felt the cold, oh, oh, oh, oh
So I'm never giving up, never gonna crack
Never giving in, never going back
Already fell below, oh, oh, oh, oh
I fell deeper than the snow, oh, oh, oh, oh
So I'm never giving up, never gonna crack, I'm
Never giving in, never going back

[Verse 2]
Don't tell me that it's over when I'm just getting started
I'm done with waiting for them 'cause my ship has departed
And I can't slow it down, no
No I can't slow it down, no

[Pre-Chorus]
I'm never gonna follow
Just because they say so
I'm never gonna let go, let go
They won't win this fight

[Chorus]
I've already hit the low, oh, oh, oh, oh
I've already felt the cold, oh, oh, oh, oh
So I'm never giving up, never gonna crack
Never giving in, never going back
Already fell below, oh, oh, oh, oh
I fell deeper than the snow, oh, oh, oh, oh
So I'm never giving up, never gonna crack, I'm
Never giving in, never going back

[Bridge]
(Oh, oh)
Never giving up, never gonna crack (Oh)
I'm never giving in, never going back

[Pre-Chorus]
I'm never gonna follow
Just because they say so
I'm never gonna let go, let go

[Chorus]
Cause I've already hit the low, oh, oh, oh, oh
I've already felt the cold, oh, oh, oh, oh
So I'm never giving up, never gonna crack
Never giving in, never going back
Already fell below, oh, oh, oh, oh
I fell deeper than the snow, oh, oh, oh, oh
So I'm never giving up, never gonna crack, I'm
Never giving in, never going back

[Outro]
(Oh, oh)
Never giving up, never gonna crack (Oh)
I'm never giving in, never going back
(Oh, oh)
Never giving up, never gonna crack (Oh)
I'm never giving in, never going back"
0yj88HgmOz88bj1e9bk7TX,Alberto Vazquez,Si Pudiera Detener el Tiempo,Al Modo Mío,29,247906,False,0.572,0.428,2,-10.279,1,0.0258,0.056,1.54e-06,0.113,0.264,107.931,4,rock-n-roll,0,11,1,4.131766666666667,"Desde siempre yo te miro
Cuando has llorado has reido
En cada area o situacion
Muchas veces me has sentido
Otras piensas que me he ido
A la verdad siempre has tenido
Mi atencion
Solo que aveces oras mal
Y no he podido darte
Lo que has pedido porque yo
Conosco que es lo mejor
Porque tu miras el presente
Pero el futuro miro yo
Si quieres vivir en victoria
Ten mi palabra en tu memoria
Yo siempre permanesco fiel
Soy quien le respondio a moises
Cuando se ayaba frente al mar
Y el enemigo mas atras
Pero a mi nombre el llamo
Toco el mar se dividio
Entonces que dificultad
Tendria para en ti obrar
Descansa en mi tendras alivio
Aprende que saldra mejor
Al modo mio
Desde siempre yo te guardo
Siempre tienes mi respaldo
Porque me buscas con el alma
Y corazon
Desde siempre te respondo
Y mi rostro nunca escondo
En tu camino simpre esta mi bendicion
Solo que aveces oras mal
Y no he podido darte
Lo que has pedido porque yo
Conosco que es lo mejor
Porque tu miras el presente
Pero el futuro miro yo
Si quieres vivir en victoria
Ten mi palabra en tu memoria
Yo siempre permanesco fiel
Soy quien le respondio a moises
Cuando se ayaba frente al mar
Y el enemigo mas atras
Pero a mi nombre el llamo
Toco el mar se dividio
Entonces que dificultad
Tendria para en ti obrar
Descansa en mi tendras alivio
Aprende que saldra mejor
Al modo mio
Al modo mio
Al modo mio"
6gi7qsHSH2JWZsTRHndxqm,grandson;Jessie Reyez,Rain (from The Suicide Squad),Rain (from The Suicide Squad),63,236040,False,0.483,0.643,10,-6.872,0,0.0404,0.0135,7.04e-05,0.361,0.219,125.938,4,alt-rock,1,29,2,3.934,"[Intro: Sheck Wes]
Fah, fah, fah, fah, fah
Live, live, yeah

[Chorus: Sheck Wes]
Fly away (Bitch)
Fly away (Bitch)
Fly away (Yeah)
I've been flying away (Auh)
Fly away (Yeah)
Fly away (Yeah, yeah)
Fly away (Yeah)
Fly away (Yeah, yeah)

[Refrain: Sheck Wes]
Sometimes I just wanna grow some wings and fly away (Yeah, bitch)
Sometimes I just wanna dip, wanna leave, go MIA (MIA)
Sometimes got shit on my mind, but I will never say (Fuck)
Sometimes you the one I need to see to make my day (Auh)
Sometimes I just wanna grow some wings and fly away (Boom, shit)
Sometimes I just wanna dip, wanna leave, go MIA
Sometimes I just wanna grow some wings and fly away
Fly away (Fly away, bitch)

[Verse 1: Ski Mask the Slump God]
This shit light, Thomas Edison (Yuh)
Who you're better than? Must be high off adrenaline (Yuh)
Fuck that goin' back and forth, swingin' the pendulum (Yuh)
Nigga you get the sickest without my medicine (Yuh, yuh)
This shit ain't competitive
Diamonds so fucking water, it's lookin' edited (Yuh)
In this game, they started callin' me veteran (Yuh)
On my dick, they jack it just like the letterman, yuh
You a clone, you a Meseek
You a house nigga, I'm a Roadrunner, ""Meep-meep""
Think I work at Best Buy with the squad, how I be geeked
Fell out the boat, how a motherfucker knee-deep? Yuh (Ayy)
I'm with the committee, plugged in, like a motherfucker was a MIDI
With some crash dummies, if you really wanna see me (Yuh)
Stepped on a nigga, no mercy, no pity (Haha)
My God (Okay), you niggas soft, then I know that life hard (Life hard)
Ski stepping with the Suicide Squad ('Cide Squad)
Sometimes fly away in the pod, uh (I'm gone)
You niggas ain't believe the vision, I saw it (I saw it)
A hunnid bands, like a fan, I blow it (I blow it)
Change the world, what's the motherfuckin' purpose (Yuh)
I'm committed, and I know that you saw it (Yuh, woah)

[Chorus: Sheck Wes]
Fly away
Fly away (Bitch)
Fly away
Fly away
Fly away
Fly away
Fly away
Fly away

[Verse 2: JID]
Look, back off the ledge
A nigga living like he came back from the dead
Back up, back up, back up, it's all red
If I'm played to the left, I ain't right in the head
Ain't on my level 'cause I left niggas right
Rap niggas lie, when they write niggas wrong
Niggas say nobody never help niggas (Right)
How the hell you do it on your own? Nigga strong
Woulda you, shoulda, coulda left niggas alone
I been trying to do my muh'fucking thang, lil' bruh (Bruh)
Nigga done felt the pain, nigga done made some gains, lil' bruh (Bruh)
Nigga done felt the rain, nigga was in the cage, lil' bruh (Bruh, bruh)
A nigga done made a name, now I'm getting acclimated to the game
But it's still fuck fame 'til the guts rearranged
Fuck what they talkin' 'bout and fuck what you think
Still get my hands dirty and clean up in the bank like (Woah)
I don't give a fuck about a score, I might score
I don't give a fuck about no dough, I got dough
And got bros who kick doors
You got flows I got more, and more, and so?
And so, fa, la, ti, do (And so, fa, la, ti, do)
The tongue is a gun and the weapon is lethal
A blessing, a lesson, expression of freedom
The journey's a battle, the travel is equal
Let's spread our wings, fly away like an eagle, yeah

[Refrain: Sheck Wes]
Sometimes I just wanna grow some wings and fly away
Sometimes I just wanna dip, wanna leave, go MIA
Sometimes got shit on my mind, but I will never say it
Sometimes you the one I need see to make my day"
6cEnw857u8QoKNXvphv8W4,The Baseballs,Strike,Umbrella,27,187533,False,0.644,0.879,10,-3.716,1,0.0458,0.447,1.27e-06,0.127,0.926,106.056,4,rockabilly,0,8,1,3.12555,"[Intro: JAY-Z]
Uh-huh, uh-huh (Yeah, Rihanna)
Uh-huh, uh-huh (
Good Girl Gone Bad
)
Uh-huh, uh-huh (Take three, action)
Uh-huh, uh-huh (Hov)

[Verse 1: JAY-Z & 
Rihanna
]
No clouds in my stones, let it rain, I hydroplane in the bank
Comin' down with the Dow Jones (Ayy, ayy, ayy)
When the clouds come, we go, we Roc-A-Fella (
Ayy-ayy-ayy, ayy
)
We fly higher than weather, in G5's or better
You know me (You know me), in anticipation for precipitation
Stack chips for the rainy day
Jay, Rain Man is back (
Ayy, ayy, ayy
)
With Little Miss Sunshine, Rihanna, where you at? (Ayy-ayy-ayy, ayy)

[Verse 2: Rihanna]
You have my heart
And we'll never be worlds apart
May be in magazines
But you'll still be my star
Baby, 'cause in the dark
You can't see shiny cars
And that's when you need me there
With you, I'll always share because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella

[Post-Chorus: Rihanna]
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Ayy, ayy, ayy

[Verse 3: Rihanna]
These fancy things
Will never come in between
You're part of my entity
Here for infinity
When the war has took its part
When the world has dealt its cards
If the hand is hard
Together, we'll mend your heart because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella

[Post-Chorus: Rihanna]
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Ayy, ayy, ayy

[Bridge: Rihanna]
You can run into my arms
It's okay, don't be alarmed
Come into me
There's no distance in between our love
So, gonna let the rain pour
I'll be all you need and more
Because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella

[Post-Chorus: Rihanna]
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Ayy, ayy, ayy

[Outro: Rihanna]
It's rainin', rainin'
Ooh, baby, it's rainin', rainin'
Baby, come into me
Come into me
It's rainin', rainin'
Ooh, baby, it's rainin', rainin'
You can always come into me
Come into me
It's pourin' rain
It's pourin' rain
Come into me
Come into me
It's pourin' rain
It's pourin' rain
Come into me
Come into me"
39AkiS6Hv24qJEgvwhm8fm,Los Brios,30 Anos De Exitos,Yo Se Que Te Acordaras,33,219626,False,0.638,0.412,9,-10.11,1,0.0321,0.486,3.33e-05,0.124,0.682,97.226,4,rock-n-roll,0,22,1,3.660433333333333,"[Letra de ""Yo Se Que Te Acordaras""]

[Verso 1]
Cuando camines un camino, y una mano te salude
Te acordaras de mi (Te acordaras de mi)
Cuando la gente te sonría, cuando veas que alguien llora
Te acordaras de mi (Te acordaras de mi)

[Coro]
Y cuando mires a los ojos de alguien que te quiera amar
Tu llanto no podrás contener
Por cada gota que derrames, y en cada gota que te seques
Te acordaras de mi

[Verso 2]
Cuando te digan que te quieren, cuando prometan tantas cosas
Te acordaras de mi (Te acordaras de mi)
Y en las noches, y en las tardes por las que vagues solitaria
Te acordaras de mi (Te acordaras de mi)

[Coro]
Y cuando leas un poema, o una frase con amor
Tu llanto no podrás contener
Por cada gota que derrames, y en cada gota que te seques
Te acordaras de mi

[Interludio]
Cariño mío
Te acordaras de mi (Te acordaras de mi)
Querida mía
Te acordaras de mi (Te acordaras de mi)

[Coro]
Y cuando mires a los ojos de alguien que te quiera amar
Tu llanto no podrás contener
Por cada gota que derrames, y en cada gota que te seques
Te acordaras de mi

[Verso 3]
Cuando recibas un regalo de un amigo, de un cariño
Te acordaras de mi (Te acordaras de mi)
Y si te acuestas con caricias, y despiertas con ternura
Te acordaras de mi (Te acordaras de mi)

[Coro]
Y cuando mires esa foto donde estamos abrazados
Tu llanto no podrás contener
Por cada gota que derrames, y en cada gota que te seques
Te acordaras de mi

[Outro]
Cariño mío
Te acordaras de mi (Te acordaras de mi)
Querida mía
Te acordaras de mi (Te acordaras de mi)
Cuanto te amo
Te acordaras de mi (Te acordaras de mi)"
2kVQpubE6URKKj9L7Upk2l,Elvis Presley;Lisa Marie Presley,Where No One Stands Alone,Where No One Stands Alone (with Lisa Marie Presley),54,220106,False,0.345,0.291,0,-8.748,1,0.0278,0.641,0.0399,0.151,0.299,136.751,3,rock-n-roll,0,51,2,3.668433333333333,"[Verse 1: Elvis Presley]
Once I stood in the night
With my head bowed low
In the darkness as black as could be
And my heart felt alone and I cried, oh Lord
Don't hide your face from me

[Pre-Chorus: Elvis Presley, Lisa Marie Presley & Both]
Hold my hand (Hold my hand)
All the way (All the way)
Every hour (Every hour)
Every day (Every day)
Come here to the great unknown

[Chorus: Lisa Marie Presley, Elvis Presley & Lisa Marie Presley]
Take my hand, let me stand
Where no one stands alone

[Verse 2: Elvis Presley]
Like a king, I may live in a palace so tall
With great riches to call my own
But I don't know a thing
In this whole wide world
That's worse than being alone

[Pre-Chorus: Elvis Presley, Lisa Marie Presley & Both]
Hold my hand (Hold my hand)
All thе way (All the way)
Every hour (Every hour)
Evеry day (Every day)
Come here to the great unknown

[Chorus: Lisa Marie Presley, Elvis Presley & Lisa Marie Presley]
Take my hand, let me stand
Where no one stands alone
Take my hand, let me stand
Where no one stands alone"
3aMIgXaB04SzL68n4lMWLL,Holy Fuck,Congrats,Tom Tom,54,227720,False,0.615,0.564,1,-7.871,0,0.0406,0.000345,0.927,0.113,0.243,137.077,4,psych-rock,0,7,1,3.795333333333333,"[Intro: Tina Weymouth]
What you gonna do when you get out of jail?
I'm gonna have some fun!
What do you consider fun?
Fun, natural fun!

[Verse 1: Tina Weymouth]
I'm in Heaven
With my boyfriend, my laughing boyfriend
There's no beginning and there is no end
Time isn't present in that dimension
He'll take my arm
When we're walking, rolling, and rocking
It is one time I'm glad I'm not a man
Feels like I'm dreaming, but I'm not sleeping

[Verse 2: Tina Weymouth]
I'm in Heaven
With the maven of funk mutation
Clinton's musicians, such as Bootsy Collins
Raise expectations to a new intention
No one can sing
Quite like Smokey, Smokey Robinson
Wailin' and skankin' to Bob Marley
Reggae's expanding with Sly and Robbie

[Interlude: Chris Frantz]
""Oops!"" Your mama said uh
""Oops!"" Your mama said uh
""Oops!"" Your mama said uh
""Oops!"" Your mama

[Verse 3: Tina Weymouth]
All the weekend
Boyfriend was missing
I sure miss him
The way he'd hold me in his warm arms
We went insane when we took cocaine

[Interlude: Lani Weymouth]
[{*Spoken in gibberish language*}]

[Bridge: Tina Weymouth & Chris Frantz]
Bohannon, Bohannon, Bohannon, Bohannon
Bohannon, Bohannon, Bohannon, Bohannon
Stepping in a rhythm to a-Kurtis Blow
Who needs to think when your feet just go?
With a hippie-the-hip and a hippie-the-hop
Who needs to think when your feet just go
""Bohannon, Bohannon, Bohannon, Bohannon""
Who needs to think when your feet just go
""Bohannon, Bohannon, Bohannon, Bohannon""
James Brown! James Brown!
James Brown! James Brown!!

[Verse 4: Tina Weymouth]
If you see him
Please remind him, unhappy boyfriend
Well, he's the genius of love
He's got a greater depth of feeling
Well, he's the genius of love
He's so deep

[Outro: Instrumental Breakdown]"
3dy2ur3umSQRJMGMkxytxS,INXS,Hits Pop Rock 90's,Don't Lose Your Head,0,242306,False,0.532,0.96,5,-4.765,1,0.127,0.00955,0.00998,0.105,0.236,115.114,4,rock,0,20,1,4.038433333333334,"[Verse 1: Zion I]
Wake up, gunshots in the city
Hustlers on the corner, gonna get more busy
Gunshots, young stunna got caught up
Clock big numbers, too bad got slaughtered
Stunt now, he gon' pay later
Big booty girl, that's a black man's savior
Servin', hit the block and we pervin'
Roll real slow in the cut like a surgeon
Turf chick, Smurfette, give you work quick
Get caught sippin', get sick is it worth it?
Hell nah, but the job fill timers
Got a good girl in my eyes she's the flyest
Can't sleep, streets stay heated
Ghetto connoisseur, I know you see it
Posted, while my cousins gettin' toasted
Got a big beat so fat you can smoke it

[Chorus]
Don't lose your head
D-D-D-D-Don't lose your head

[Verse 2: Too $hort]
Lil' homie, what you goin' do with your life
You wanna hustle, but you ain't doin' it right
Thug to the end, just don't know why
Even if you're wrong, you know I'm goin' ride
In the streets, with the killers and the creeps
You don't want to learn but I still want to teach
I told you, lace them beats
Cause all you ever do is just chase them freaks
Lil' town girl, never been around the world
Gave her that pill, now you lickin' on her pearl
I be right out, keep them all psyched out
In the back room fuckin' with the lights out (don't do it)

[Chorus]
Don't lose your head
D-D-D-D-Don't lose your head

[Verse 3: Zion I]
Ay, skyscrapers, high from the vapors
See us drop by, ain't no way it's gonna shake us
Earthquake us, shittin on the richter
Party at the crib bring a friend and her sister
Cruise by, homie Deuce, Amp Live
D-U-S-T in the back, let's ride
Dipped in the caddy, stuntin' like my daddy
Slouch real low, buds fall out the baggy
Yoke in a circle, pullin' on purple
Flow to the show, although no rehersal
Got stress? better let that rest
D-Boys get annoyed leave a void in your chest
Yes, all bad when you act too good
Roll with the punches I think you should
Get smart, we'd rather go dumb
Big bass in your face make your brain go numb

[Chorus]
Don't lose your head
D-D-D-D-Don't lose your head"
